show_id,show_name,category,topic_name
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】辛巴威湖邊發現「2.1億年前新種恐龍化石」！
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】造成花蓮洪災的堰塞湖是怎麼形成的？
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】過年為什麼到處都是紅色？
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】過年為什麼要準備甜食呢？
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】過年為什麼要發壓歲錢？
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】阿公以前吃的漢餅跟現在不一樣？
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】限制兒童玩社群媒體，是一場保護大腦大作戰！
mom-dad-stories,媽爹講故事,時事知識類,【媽爹小知識】除了看「動物福利標章」，挑雞蛋時還要注意什麼？
mom-dad-stories,媽爹講故事,時事知識類,【恐龍小學】阿紀雅的數學難題
mom-dad-stories,媽爹講故事,時事知識類,動物園刷牙日
mom-dad-stories,媽爹講故事,生活故事類,【國語日報】我有友情要出租
mom-dad-stories,媽爹講故事,生活故事類,【那些改變世界的人】孟子的成長故事
mom-dad-stories,媽爹講故事,生活故事類,注意！情緒怪獸來襲
mom-dad-stories,媽爹講故事,語言學習類,皮皮與波西：晚安小青蛙(Ft.聽故事學英文)
kids-news,小新聞動動腦,原創故事類,Ep10- 英良貝貝～恐龍蛋化石新發現!
kids-news,小新聞動動腦,原創故事類,Ep152- 被遺忘的鐵馬大冒險，誰能找到新主人？
kids-news,小新聞動動腦,原創故事類,Ep236- 16億元的霸王龍！恐龍化石到底該屬於誰？
kids-news,小新聞動動腦,推理故事類,Ep47- 和屁屁偵探一樣擁有超強追蹤能力的昆蟲迷你追蹤器
kids-news,小新聞動動腦,故事類,Ep 174- 荔枝椿象不見了？！
kids-news,小新聞動動腦,故事類,Ep01-塑膠瓶也能變成積木？
kids-news,小新聞動動腦,故事類,Ep02-荔枝椿象入侵台灣
kids-news,小新聞動動腦,故事類,Ep03-什麼！公園的盪鞦韆有「新玩法」！
kids-news,小新聞動動腦,故事類,Ep05-你的五倍券，拿了嗎！？
kids-news,小新聞動動腦,故事類,Ep06-台灣製造電動機車準備進軍世界
kids-news,小新聞動動腦,故事類,Ep07- 公民！一起來投票
kids-news,小新聞動動腦,故事類,Ep08-出發！前進火星！看看發現了什麼！
kids-news,小新聞動動腦,故事類,Ep09-2021年世界發生的十大事
kids-news,小新聞動動腦,故事類,Ep100- 咖啡渣蓋的房子
kids-news,小新聞動動腦,故事類,Ep101-這個蘿蔔吃不了！— 流行超夯的『蘿蔔刀』討論
kids-news,小新聞動動腦,故事類,Ep102- 喝牛奶也能看漫畫！
kids-news,小新聞動動腦,故事類,Ep103- 世界最遠的廚房
kids-news,小新聞動動腦,故事類,Ep105- 12歲女孩的夢想之路
kids-news,小新聞動動腦,故事類,Ep106- 國際失敗日
kids-news,小新聞動動腦,故事類,Ep107-緊急通報！海邊出事了
kids-news,小新聞動動腦,故事類,Ep108- 2023國內外大件事
kids-news,小新聞動動腦,故事類,Ep11-『用一下就好！』：尊重智慧財產權
kids-news,小新聞動動腦,故事類,Ep110- 小小公民之選舉特輯
kids-news,小新聞動動腦,故事類,Ep111- [徵人啟事] 企鵝郵局需要你！！
kids-news,小新聞動動腦,故事類,Ep112- 人工結帳vs自助結帳，你選哪一個？
kids-news,小新聞動動腦,故事類,Ep114- 藍鯨骨骼標本～屏東開展囉！
kids-news,小新聞動動腦,故事類,Ep116- 『蘇丹紅』是什麼？— 你吃的餅乾有含『蘇丹紅辣椒粉』嗎？
kids-news,小新聞動動腦,故事類,Ep117- 馬拉松飛毛腿
kids-news,小新聞動動腦,故事類,Ep118- 從火山到燈塔，結合科技新體驗！
kids-news,小新聞動動腦,故事類,Ep119- 跟著大師們的真跡畫作，一起登陸南台灣吧！
kids-news,小新聞動動腦,故事類,Ep12- AI人工智慧機器人助理凸槌了！
kids-news,小新聞動動腦,故事類,Ep121- 逼逼逼！事故警示，還有什麼可能性？
kids-news,小新聞動動腦,故事類,Ep123- 米老鼠米奇，版權到期！
kids-news,小新聞動動腦,故事類,Ep125- 城市正在下沉中！
kids-news,小新聞動動腦,故事類,Ep126- 粉紅極光大爆發
kids-news,小新聞動動腦,故事類,Ep127- 地震之後呢?  談災後交通重建
kids-news,小新聞動動腦,故事類,Ep129- 哈囉～台灣黑熊！
kids-news,小新聞動動腦,故事類,Ep13- 你想不到的工作：出租先生
kids-news,小新聞動動腦,故事類,Ep130- 台灣小米進入世界種子庫
kids-news,小新聞動動腦,故事類,Ep131- 寄居蟹好像哪裡怪怪的！？
kids-news,小新聞動動腦,故事類,Ep133- 熱愛群山百岳的行者
kids-news,小新聞動動腦,故事類,Ep134- 2024夢幻紫色的巴黎奧運
kids-news,小新聞動動腦,故事類,Ep136- 不只運動，還有動頭腦的亞洲物理奧林匹亞競賽！
kids-news,小新聞動動腦,故事類,Ep137- 如果你有一筆錢，你會……做什麼呢？
kids-news,小新聞動動腦,故事類,Ep138- 暑假好玩嗎？
kids-news,小新聞動動腦,故事類,Ep139- 登古道遇虎頭蜂
kids-news,小新聞動動腦,故事類,Ep14- 超熱門猜字遊戲『Wordle』，你玩過了嗎？
kids-news,小新聞動動腦,故事類,Ep141- 人工湖清池發現了什麼！
kids-news,小新聞動動腦,故事類,Ep142-那一晚的日凌晨1點47分：回顧1999年的9月21日
kids-news,小新聞動動腦,故事類,Ep143-讓世界看見台灣：2024年技職奧運
kids-news,小新聞動動腦,故事類,Ep145- 垃圾分類，你會分幾種？
kids-news,小新聞動動腦,故事類,Ep146- 沙漠淹水了！
kids-news,小新聞動動腦,故事類,Ep147- 星艦飛天記：火箭第一次成功回到發射台！
kids-news,小新聞動動腦,故事類,Ep147-『小鳥大神來幫忙！』—友善農田裡的神奇棲架
kids-news,小新聞動動腦,故事類,Ep15- 什麼！不下雪的國家參加冬季奧林匹克運動會！
kids-news,小新聞動動腦,故事類,Ep150-拯救珊瑚大作戰：一起對抗魔鬼海星！
kids-news,小新聞動動腦,故事類,Ep151- 小行星來了！oh oh~大事不妙嗎？！
kids-news,小新聞動動腦,故事類,Ep155- 即時翻譯面板，雞同鴨講不擔心
kids-news,小新聞動動腦,故事類,Ep158- 韓國飛機空難事件
kids-news,小新聞動動腦,故事類,Ep159- 台灣新制上路
kids-news,小新聞動動腦,故事類,Ep16- 「蛋蛋危機」來臨，你是雞蛋富翁嗎？
kids-news,小新聞動動腦,故事類,Ep160- 海上也有圖書館！？
kids-news,小新聞動動腦,故事類,Ep162- 蛇年先來認識牠
kids-news,小新聞動動腦,故事類,Ep163- 停不下來的火災：洛杉磯大火
kids-news,小新聞動動腦,故事類,Ep165- 超厲害的水壩建築師『河狸』
kids-news,小新聞動動腦,故事類,Ep166-千人排隊要一睹風采的臭臭花
kids-news,小新聞動動腦,故事類,Ep168- 兒童權利知多少？
kids-news,小新聞動動腦,故事類,Ep17- 12歲的塗鴉男孩，成為運動品牌的共同創作者！
kids-news,小新聞動動腦,故事類,Ep170- 畫作藏閣樓的台灣畫家
kids-news,小新聞動動腦,故事類,Ep171- 步行友善城市
kids-news,小新聞動動腦,故事類,Ep175- 新教宗「良十四世」誕生！
kids-news,小新聞動動腦,故事類,Ep176- 跟風挑戰，危機四伏
kids-news,小新聞動動腦,故事類,Ep177- 阿公阿嬤也能參加的運動比賽『世壯運』
kids-news,小新聞動動腦,故事類,Ep179- 黑猩猩的遠距呼叫器
kids-news,小新聞動動腦,故事類,Ep18- 比賽進行到一半，遇到停電該怎麼辦？
kids-news,小新聞動動腦,故事類,Ep180- 逼逼逼！緊急情況：60天內選出的韓國新總統
kids-news,小新聞動動腦,故事類,Ep182- 什麼！文具尺，竟然是兇手。
kids-news,小新聞動動腦,故事類,Ep183- 台灣豬防疫大躍進
kids-news,小新聞動動腦,故事類,Ep184- 注意，水底下的危險！
kids-news,小新聞動動腦,故事類,Ep186- 戰勝不可能的總統教育獎
kids-news,小新聞動動腦,故事類,Ep187- 智利高山上的「超級數位相機」
kids-news,小新聞動動腦,故事類,Ep188- 世界聽見台灣的聲音！建中樂旗聯隊再登冠軍寶座
kids-news,小新聞動動腦,故事類,Ep189- 什麼都可以租，連阿嬤都租得到～
kids-news,小新聞動動腦,故事類,Ep19- 鐵鉗超級牙醫—馬偕博士來台灣150年了！
kids-news,小新聞動動腦,故事類,Ep191- 蛀牙開啟細菌通往心臟的通道！
kids-news,小新聞動動腦,故事類,Ep192- 3D列印火車站！
kids-news,小新聞動動腦,故事類,Ep193- 打羽球判賠242萬！
kids-news,小新聞動動腦,故事類,Ep195- 年度搞笑諾貝爾獎
kids-news,小新聞動動腦,故事類,Ep198- 巴黎的「服務生競走賽」.！
kids-news,小新聞動動腦,故事類,Ep199- 在塞納河遊泳是什麼感覺？
kids-news,小新聞動動腦,故事類,Ep20- 越來越熱！冬天會消失了嗎？
kids-news,小新聞動動腦,故事類,Ep200- 鎮「宮」之寶「翠玉白菜」出差去了～
kids-news,小新聞動動腦,故事類,Ep201- 台灣的醫療體系，有破洞了嗎？
kids-news,小新聞動動腦,故事類,Ep203- 全世界規模最大的考古博物館「大埃及博物館」開幕了！
kids-news,小新聞動動腦,故事類,Ep204- 『熊出沒』請注意！！！
kids-news,小新聞動動腦,故事類,Ep207- 發現黑洞了嗎？
kids-news,小新聞動動腦,故事類,Ep208- 『修但幾勒～』！澳洲對社群平台下了新規定囉～
kids-news,小新聞動動腦,故事類,Ep209- ＭＩＴ的火箭和衛星
kids-news,小新聞動動腦,故事類,Ep21-電扶梯失速倒退嚕！
kids-news,小新聞動動腦,故事類,Ep211- 你選擇的食物有在飲食指南內嗎？
kids-news,小新聞動動腦,故事類,Ep212- 聯合國發出水資源破產警告
kids-news,小新聞動動腦,故事類,Ep213- 未來，牙線也能用來接種疫苗！
kids-news,小新聞動動腦,故事類,Ep215- 中東緊張升高！美國、以色列與伊朗，到底怎麼了？
kids-news,小新聞動動腦,故事類,Ep216- 海上求救ＳＯＳ
kids-news,小新聞動動腦,故事類,Ep217- 向噴泉許願竟然要收費了！
kids-news,小新聞動動腦,故事類,Ep219- HBL逆轉勝打得精彩！
kids-news,小新聞動動腦,故事類,Ep22-玩笑或嘲笑，你能分辨嗎？
kids-news,小新聞動動腦,故事類,Ep220- 美伊戰爭波及塑膠袋？
kids-news,小新聞動動腦,故事類,Ep221- 阿提米絲 2 號的月球任務成功！
kids-news,小新聞動動腦,故事類,Ep223- 掰掰海豚秀！
kids-news,小新聞動動腦,故事類,Ep224- 英國新政策：推動無手機校園
kids-news,小新聞動動腦,故事類,Ep225- 厲害了！芬蘭地底核廢料場可封存十萬年
kids-news,小新聞動動腦,故事類,Ep226- 你知道夏天的電價比較貴嗎？
kids-news,小新聞動動腦,故事類,Ep228- 夜間「變亮」了，全球「光」污染
kids-news,小新聞動動腦,故事類,Ep229- AI世代，奧斯卡金像獎規則大變動！
kids-news,小新聞動動腦,故事類,Ep23-剩食剩食，剩下的食物怎麼辦？
kids-news,小新聞動動腦,故事類,Ep230- 美國公開神秘UFO文件！外星人真的存在嗎？
kids-news,小新聞動動腦,故事類,Ep233- 海底還藏著多少秘密？一年竟然發現1100種新生物！
kids-news,小新聞動動腦,故事類,Ep234- 新生兒創新低！
kids-news,小新聞動動腦,故事類,Ep237- 小心，「喪屍煙彈」就在你身邊！
kids-news,小新聞動動腦,故事類,Ep238- 被綁了60年的大樹，終於自由了！
kids-news,小新聞動動腦,故事類,Ep239- 世界級寶藏再增加！哪些地方成為新的世界遺產？
kids-news,小新聞動動腦,故事類,Ep24- 『太空我來了！』首批全民間太空人抵達國際太空站
kids-news,小新聞動動腦,故事類,Ep241- 國小體育班要變身了！
kids-news,小新聞動動腦,故事類,Ep25- 俄烏之戰～為什麼他們要打仗？
kids-news,小新聞動動腦,故事類,Ep27-南橫公路全線開通囉！
kids-news,小新聞動動腦,故事類,Ep28-兩條線？ 不會吧？新冠肺炎Covid-19快篩試劑多了新選項
kids-news,小新聞動動腦,故事類,Ep29-熱愛蚊子的臺灣抗瘧之父-連日清教授
kids-news,小新聞動動腦,故事類,Ep30- 成功挑戰26次登頂紀錄的登山家雪巴人瑞塔
kids-news,小新聞動動腦,故事類,Ep31- 遺失物品保管處，營業中！
kids-news,小新聞動動腦,故事類,Ep32-疫情時代的畢業典禮
kids-news,小新聞動動腦,故事類,Ep33- 時代的眼淚，紐約最後一座公共電話亭向大家說Bye Bye
kids-news,小新聞動動腦,故事類,Ep34- 『女王，你好！』- 英國女王伊麗莎 白二世登基70週年
kids-news,小新聞動動腦,故事類,Ep35- 『轟動武林、驚動萬教』的台灣傳統藝術～布袋戲！
kids-news,小新聞動動腦,故事類,Ep36- 只有壽星可以投幣的「生日販賣機」
kids-news,小新聞動動腦,故事類,Ep37- 安打安打全壘打～前進LLB世界少棒聯盟
kids-news,小新聞動動腦,故事類,Ep38- 夏天，我就是要成為『水小孩』
kids-news,小新聞動動腦,故事類,Ep39- 金門大橋即將完工！
kids-news,小新聞動動腦,故事類,Ep40- 硬幣、紙鈔掰掰！CBDC數位新台幣，你聽過嗎？
kids-news,小新聞動動腦,故事類,Ep41-你把自己賣掉了嗎？請小心人口販賣、詐騙陷阱
kids-news,小新聞動動腦,故事類,Ep42- 噓～你去過『寧靜步道』和『寧靜公園』嗎？
kids-news,小新聞動動腦,故事類,Ep43- 我玩的可是麥塊不是雞塊耶！
kids-news,小新聞動動腦,故事類,Ep44- 不是下雷雨 — 你有聽過「嘰---嘰--」叫的雷公蛙嗎？
kids-news,小新聞動動腦,故事類,Ep45- 你畫的？還是它畫的？ — 是AI還是畫家，你能分辨嗎？
kids-news,小新聞動動腦,故事類,Ep46- 再見了，親愛的女王！— 英國女王伊莉莎白二世辭世
kids-news,小新聞動動腦,故事類,Ep48-你的一元還是一元嗎？ 全球通貨膨脹持續中！
kids-news,小新聞動動腦,故事類,Ep49- 你也認識『瑞士特快車』嗎？
kids-news,小新聞動動腦,故事類,Ep50-超級大挑戰之中央山脈大縱走
kids-news,小新聞動動腦,故事類,Ep51-台灣囝仔上太空
kids-news,小新聞動動腦,故事類,Ep52- 25層樓高的亞馬遜樹王！
kids-news,小新聞動動腦,故事類,Ep53- 一起去投票，這次選什麼？
kids-news,小新聞動動腦,故事類,Ep54- 怎麼會有考不完的試！？
kids-news,小新聞動動腦,故事類,Ep55- 今天，你的『碳足跡』有多少？
kids-news,小新聞動動腦,故事類,Ep56- 小鼠救援隊，出動！
kids-news,小新聞動動腦,故事類,Ep57-2022FIFA世界盃足球賽
kids-news,小新聞動動腦,故事類,Ep59- 水裡的芭雷舞開放男生加入囉！
kids-news,小新聞動動腦,故事類,Ep60- 森林裡的鯨魚化石
kids-news,小新聞動動腦,故事類,Ep61-新年快樂，紅包～的鈔票仔細看！
kids-news,小新聞動動腦,故事類,Ep62-下一個法官就是你！ — 台灣司法新制度「國民法官」正式上線
kids-news,小新聞動動腦,故事類,Ep63- 『循環杯』你知道是什麼嗎？
kids-news,小新聞動動腦,故事類,Ep64- 天搖地動- 強度7.8級的土耳其大地震
kids-news,小新聞動動腦,故事類,Ep65- 世界紀錄最長壽的狗狗！
kids-news,小新聞動動腦,故事類,Ep66- 『甲罷沒？』你喜歡學校的營養午餐嗎？
kids-news,小新聞動動腦,故事類,Ep67- 席捲全球的AI人工智慧ChatGPT
kids-news,小新聞動動腦,故事類,Ep68- 森林火車『福森號』來了！
kids-news,小新聞動動腦,故事類,Ep69- 好久沒下雨～oh oh … 缺水了！
kids-news,小新聞動動腦,故事類,Ep70- 台灣特有種 —我們的國寶魚 超有種！
kids-news,小新聞動動腦,故事類,Ep71- 切八段，台灣又少了一個好朋友國家了！
kids-news,小新聞動動腦,故事類,Ep72- 飛啊飛～去避冬的紫斑蝶搬家囉！
kids-news,小新聞動動腦,故事類,Ep73- 鄉親們～新政策上路囉！
kids-news,小新聞動動腦,故事類,Ep74- 噢不！這個杯子不是拿來喝水的
kids-news,小新聞動動腦,故事類,Ep75- 音樂劇『歌劇魅影』在百老匯正式謝幕
kids-news,小新聞動動腦,故事類,Ep76- 只有一個人住在洞裡，你敢嗎？！
kids-news,小新聞動動腦,故事類,Ep77- 掌聲鼓勵鼓勵，台灣的運動好手發光中！
kids-news,小新聞動動腦,故事類,Ep78- 福到福到福氣到！～你不能不知道瀕臨絕種的台灣狐蝠
kids-news,小新聞動動腦,故事類,Ep79- 你好，水管醫生！
kids-news,小新聞動動腦,故事類,Ep80- 喔喔～玩笑開大了！ 從『中一中園遊會事件』學功課
kids-news,小新聞動動腦,故事類,Ep81- 真熬真熬出國比賽！勇奪世界機器人大賽得四金
kids-news,小新聞動動腦,故事類,Ep82- YES! 夏天來了！
kids-news,小新聞動動腦,故事類,Ep83- pi ka pu ~ 這次可以順利成功逃出嗎？～亞馬遜雨林四名幼童墜機叢林求生40天
kids-news,小新聞動動腦,故事類,Ep84- 脫掉口罩，帶上微笑
kids-news,小新聞動動腦,故事類,Ep85- 死掉之後的我們… 要去哪裡呢？蕈菇也可以當作棺材
kids-news,小新聞動動腦,故事類,Ep86- 就決定是你了，發現新物種- 費洛美螂
kids-news,小新聞動動腦,故事類,Ep87- 夏天的注意事項，可別大意！！！
kids-news,小新聞動動腦,故事類,Ep88- 『台灣一姐』網球名將謝淑薇再度獲得溫網女子雙打冠軍*父親節彩蛋
kids-news,小新聞動動腦,故事類,Ep89- 岸邊那是什麼？啊～是鯨豚擱淺
kids-news,小新聞動動腦,故事類,Ep90- 小小的但你一定要知道的『食腦蟲』
kids-news,小新聞動動腦,故事類,"Ep92- pika pika, 誰是2023年寶可夢大師？"
kids-news,小新聞動動腦,故事類,Ep93- 台灣最高的氣象站-玉山氣象站80週年
kids-news,小新聞動動腦,故事類,Ep94- 啊！下雨了～忘記帶傘了怎麼辦？
kids-news,小新聞動動腦,故事類,Ep96- 不搭飛機的環遊世界
kids-news,小新聞動動腦,故事類,Ep98- 0.01秒的奇蹟：亞洲運動會
kids-news,小新聞動動腦,故事類,特別輯｜台灣的好朋友-前日本首相安倍晉三
kids-news,小新聞動動腦,故事類,特別輯｜氣象達人來解答：天氣問題萬事通
kids-news,小新聞動動腦,故事類,特別集｜突如其來的攻擊行動！
kids-news,小新聞動動腦,時事知識類,Ep04-『元宇宙』的世界來了！
kids-news,小新聞動動腦,時事知識類,Ep104- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep109- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep113- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep115- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep120- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep122- 別亂撿！大自然用眼睛欣賞
kids-news,小新聞動動腦,時事知識類,Ep124- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep128- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep132- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep135- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep140- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep144- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep148- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep153- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep154-《動物大冒險，就在《亞洲》！— BBC來台拍生態紀錄片
kids-news,小新聞動動腦,時事知識類,Ep156- 2024十大新聞
kids-news,小新聞動動腦,時事知識類,Ep157- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep161- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep164- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep167- 小小發明家，創意大挑戰！
kids-news,小新聞動動腦,時事知識類,Ep169- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep172- AI宇宙不斷更新，DeepSeek 是誰？
kids-news,小新聞動動腦,時事知識類,Ep173- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep178- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep181- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep185- 綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep190- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep194- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep196- 幫助動物平安過馬路
kids-news,小新聞動動腦,時事知識類,Ep197- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep202- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep205- 十大新聞回顧
kids-news,小新聞動動腦,時事知識類,Ep206- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep210- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep214- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep218- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep222- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep227- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep231- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep232- 世界自然生態紀錄片之父- 大衛‧艾登堡
kids-news,小新聞動動腦,時事知識類,Ep235- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep240- 國際綜合新聞
kids-news,小新聞動動腦,時事知識類,Ep26- 身體需要休息，心理也需要喔！『心理健康假』正式上路。
kids-news,小新聞動動腦,時事知識類,Ep58- 2022 十大新聞
kids-news,小新聞動動腦,時事知識類,Ep91- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep95- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,Ep97- 你不知道的動物園大小事
kids-news,小新聞動動腦,時事知識類,Ep99- 國際天下事 — 好讀長知識 feat. 好讀周報
kids-news,小新聞動動腦,時事知識類,小新聞週週報 2024.09.02
kids-news,小新聞動動腦,時事知識類,小新聞週週報 2024.09.09
kids-news,小新聞動動腦,時事知識類,小新聞週週報 2024.09.23
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.09.16
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.09.30
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.10.07
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.10.14
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.10.21
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.10.28
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.11.04
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.11.18
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.11.25
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.12.09
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.12.16
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.12.24
kids-news,小新聞動動腦,時事知識類,小新聞週週報2024.12.30
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #100 寧靜國與嘈雜國
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #14 誰是海洋之星? (淺談性別認同)
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #15 我叫什麼名字？
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #16 花豹老師的秘密
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #28 米做成的小怪獸
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #30 一個應景的故事
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #31 哥布林Goblin
lanren-mom-stories,欖仁媽媽說故事,原創故事類,"原創故事 #32 誰才是主""腳""？"
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #33 免免家的新年
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #34 拉拉家的新年
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #35 春天到了 Spring Commences
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #36 愛睡國王的夢
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #37 小事英雄與巨人森林
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #38 世界上最強的機器人
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #39 世界上最強的機器人
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #40 娜娜的不上學計畫
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #41 森林小學的戶外教學
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #42 小蝴蝶找朋友
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #43 奈莉公主生氣了
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #44 世界上最美的人 (故事背後的故事)
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #45 邪惡壞手手
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #46 這一點也不好笑
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #47 樹懶媽媽的甜點店/ 或許不用跑?
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #48 葛索與城堡
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #49 吉露露
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #50 小滋的恐龍圖鑑
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #51 小滋的恐龍圖鑑
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #52 我的爸爸變小了
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #53 怕打雷的加士頓 (故事背後的故事)
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #54 神獸村穿越探險
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #55 神獸村穿越探險
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #56 牙牙的第一次外宿
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #57 雞住正義
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #58 怎麼還在中秋節!?(特別長的中秋)
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #59 The Polar Spibear
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #60 獅子琪琪考檢定 (工作坊內容-1)
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #61 Boo & Bow
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #62 女巫書店: 心願羊皮卷
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #63 這是誰的玻璃鞋? (故事背後的故事)
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #64 守秩序機器人
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #65 要選誰當班長?
lanren-mom-stories,欖仁媽媽說故事,原創故事類,原創故事 #66 女巫書店: 藥草園
